date,store,category,units_sold,price,revenue,promotion,temperature,holiday
2024-09-23,Store_C,Furniture,31,313.27,9711.37,0,36.4,0
2024-09-23,Store_C,Toys,94,26.33,2475.02,1,26.5,0
2024-09-24,Store_A,Electronics,186,273.68,50904.48,0,34.0,0
2024-09-24,Store_A,Clothing,175,43.58,7626.5,1,29.3,0
2024-09-24,Store_A,Groceries,279,11.4,3180.6,0,28.6,0
2024-09-24,Store_A,Furniture,62,299.51,18569.62,0,28.9,0
2024-09-24,Store_A,Toys,95,23.1,2194.5,0,22.2,0
2024-09-24,Store_B,Electronics,151,240.42,36303.42,0,19.8,0
2024-09-24,Store_B,Clothing,165,40.63,6703.95,1,18.7,0
2024-09-24,Store_B,Groceries,283,11.88,3362.04,0,25.2,0
2024-09-24,Store_B,Furniture,83,300.73,24960.59,1,25.6,0
2024-09-24,Store_B,Toys,64,27.2,1740.8,0,34.5,0
2024-09-24,Store_C,Electronics,136,236.07,32105.52,0,22.3,0
2024-09-24,Store_C,Clothing,91,41.35,3762.85,0,19.5,0
2024-09-24,Store_C,Groceries,231,12.39,2862.09,0,29.4,0
2024-09-24,Store_C,Furniture,53,276.05,14630.65,1,15.0,0
2024-09-24,Store_C,Toys,62,24.54,1521.48,0,21.6,0
2024-09-25,Store_A,Electronics,147,269.9,39675.3,0,15.5,0
2024-09-25,Store_A,Clothing,146,44.05,6431.3,0,14.6,0
2024-09-25,Store_A,Groceries,355,13.07,4639.85,0,19.2,0
2024-09-25,Store_A,Furniture,60,319.88,19192.8,0,22.6,0
2024-09-25,Store_A,Toys,93,25.3,2352.9,0,27.3,0
2024-09-25,Store_B,Electronics,139,242.59,33720.01,0,28.1,0
2024-09-25,Store_B,Clothing,111,43.68,4848.48,0,19.7,0
2024-09-25,Store_B,Groceries,379,10.85,4112.15,1,24.2,0
2024-09-25,Store_B,Furniture,57,328.94,18749.58,0,17.4,0
2024-09-25,Store_B,Toys,59,27.25,1607.75,0,28.2,0
2024-09-25,Store_C,Electronics,110,260.79,28686.9,0,16.8,0
2024-09-25,Store_C,Clothing,82,46.53,3815.46,0,34.5,0
2024-09-25,Store_C,Groceries,246,11.97,2944.62,0,29.7,0
2024-09-25,Store_C,Furniture,36,292.35,10524.6,0,16.1,0
2024-09-25,Store_C,Toys,73,24.67,1800.91,0,20.6,0
2024-09-26,Store_A,Electronics,300,231.31,69393.0,1,6.7,0
2024-09-26,Store_A,Clothing,150,49.44,7416.0,0,35.9,0
2024-09-26,Store_A,Groceries,492,12.81,6302.52,1,25.6,0
2024-09-26,Store_A,Furniture,61,315.09,19220.49,0,23.7,0
2024-09-26,Store_A,Toys,93,24.66,2293.38,0,38.5,0
2024-09-26,Store_B,Electronics,171,250.83,42891.93,0,24.3,0
2024-09-26,Store_B,Clothing,116,45.76,5308.16,0,17.1,0
2024-09-26,Store_B,Groceries,404,10.94,4419.76,1,22.3,0
2024-09-26,Store_B,Furniture,49,301.22,14759.78,0,22.0,0
2024-09-26,Store_B,Toys,84,26.64,2237.76,0,28.5,0
2024-09-26,Store_C,Electronics,105,265.51,27878.55,0,24.3,0
2024-09-26,Store_C,Clothing,82,45.0,3690.0,0,41.3,0
2024-09-26,Store_C,Groceries,159,10.9,1733.1,0,14.2,0
2024-09-26,Store_C,Furniture,36,319.34,11496.24,0,35.4,0
2024-09-26,Store_C,Toys,56,27.45,1537.2,0,14.6,0
2024-09-27,Store_A,Electronics,257,231.89,59595.73,1,18.5,0
2024-09-27,Store_A,Clothing,128,41.2,5273.6,0,11.7,0
2024-09-27,Store_A,Groceries,298,12.5,3725.0,0,30.0,0
2024-09-27,Store_A,Furniture,66,297.79,19654.14,0,24.2,0
2024-09-27,Store_A,Toys,93,25.64,2384.52,0,24.1,0
2024-09-27,Store_B,Electronics,155,230.57,35738.35,0,35.1,0
2024-09-27,Store_B,Clothing,131,46.06,6033.86,0,12.1,0
2024-09-27,Store_B,Groceries,267,12.64,3374.88,0,32.9,0
2024-09-27,Store_B,Furniture,69,316.71,21852.99,1,29.8,0
2024-09-27,Store_B,Toys,80,24.31,1944.8,0,24.4,0
2024-09-27,Store_C,Electronics,127,249.92,31739.84,0,21.6,0
2024-09-27,Store_C,Clothing,84,44.6,3746.4,0,23.3,0
2024-09-27,Store_C,Groceries,201,12.74,2560.74,0,22.9,0
2024-09-27,Store_C,Furniture,35,291.45,10200.75,0,24.3,0
2024-09-27,Store_C,Toys,61,23.4,1427.4,0,34.5,0
2024-09-28,Store_A,Electronics,256,271.68,69550.08,0,31.7,0
2024-09-28,Store_A,Clothing,162,41.33,6695.46,0,31.2,0
2024-09-28,Store_A,Groceries,409,10.84,4433.56,0,28.9,0
2024-09-28,Store_A,Furniture,71,289.68,20567.28,0,-2.3,0
2024-09-28,Store_A,Toys,129,24.86,3206.94,0,27.5,0
2024-09-28,Store_B,Electronics,190,268.84,51079.6,0,22.7,0
2024-09-28,Store_B,Clothing,148,42.36,6269.28,0,25.5,0
2024-09-28,Store_B,Groceries,282,12.47,3516.54,0,22.6,0
2024-09-28,Store_B,Furniture,66,298.43,19696.38,0,29.6,0
2024-09-28,Store_B,Toys,134,25.38,3400.92,1,16.8,0
2024-09-28,Store_C,Electronics,164,246.08,40357.12,0,12.8,0
2024-09-28,Store_C,Clothing,128,45.3,5798.4,0,35.3,0
2024-09-28,Store_C,Groceries,255,11.32,2886.6,0,29.8,0
2024-09-28,Store_C,Furniture,52,285.47,14844.44,0,17.6,0
2024-09-28,Store_C,Toys,88,25.11,2209.68,0,2.7,0
2024-09-29,Store_A,Electronics,203,265.76,53949.28,0,26.4,0
2024-09-29,Store_A,Clothing,272,41.49,11285.28,1,34.3,0
2024-09-29,Store_A,Groceries,442,12.96,5728.32,0,18.1,0
2024-09-29,Store_A,Furniture,80,301.54,24123.2,0,27.7,0
2024-09-29,Store_A,Toys,112,24.79,2776.48,0,40.3,0
2024-09-29,Store_B,Electronics,289,268.37,77558.93,1,21.1,0
2024-09-29,Store_B,Clothing,176,43.35,7629.6,1,13.0,0
2024-09-29,Store_B,Groceries,390,11.19,4364.1,0,25.6,0
2024-09-29,Store_B,Furniture,52,272.13,14150.76,0,17.8,0
2024-09-29,Store_B,Toys,111,24.01,2665.11,0,30.3,0
2024-09-29,Store_C,Electronics,139,241.98,33635.22,0,23.5,0
2024-09-29,Store_C,Clothing,150,46.85,7027.5,1,23.6,0
2024-09-29,Store_C,Groceries,285,11.96,3408.6,0,13.5,0
2024-09-29,Store_C,Furniture,49,287.7,14097.3,0,17.3,0
2024-09-29,Store_C,Toys,67,23.42,1569.14,0,39.8,0
2024-09-30,Store_A,Electronics,171,235.08,40198.68,0,12.9,0
2024-09-30,Store_A,Clothing,139,44.65,6206.35,0,24.8,0
2024-09-30,Store_A,Groceries,337,10.97,3696.89,0,24.1,0
2024-09-30,Store_A,Furniture,56,327.71,18351.76,0,28.2,0
2024-09-30,Store_A,Toys,95,27.32,2595.4,0,22.7,0
2024-09-30,Store_B,Electronics,175,264.9,46357.5,0,19.8,0
2024-09-30,Store_B,Clothing,117,48.59,5685.03,0,8.8,0
2024-09-30,Store_B,Groceries,280,12.36,3460.8,0,14.0,0
2024-09-30,Store_B,Furniture,51,323.62,16504.62,0,23.6,0
2024-09-30,Store_B,Toys,77,24.21,1864.17,0,24.6,0
2024-09-30,Store_C,Electronics,124,261.15,32382.6,0,25.7,0
2024-09-30,Store_C,Clothing,87,45.45,3954.15,0,20.8,0
2024-09-30,Store_C,Groceries,226,11.33,2560.58,0,24.4,0
2024-09-30,Store_C,Furniture,44,284.31,12509.64,0,27.2,0
2024-09-30,Store_C,Toys,52,24.41,1269.32,0,17.9,0
2024-10-01,Store_A,Electronics,185,257.79,47691.15,0,32.4,0
2024-10-01,Store_A,Clothing,148,42.5,6290.0,0,26.3,0
2024-10-01,Store_A,Groceries,294,13.05,3836.7,0,23.3,0
2024-10-01,Store_A,Furniture,55,322.76,17751.8,0,24.0,0
2024-10-01,Store_A,Toys,77,22.81,1756.37,0,22.2,0
2024-10-01,Store_B,Electronics,186,249.42,46392.12,0,18.8,0
2024-10-01,Store_B,Clothing,101,44.06,4450.06,0,13.4,0
2024-10-01,Store_B,Groceries,238,11.57,2753.66,0,17.7,0
2024-10-01,Store_B,Furniture,50,329.31,16465.5,0,38.1,0
2024-10-01,Store_B,Toys,88,24.03,2114.64,0,20.0,0
2024-10-01,Store_C,Electronics,126,273.13,34414.38,0,24.0,0
2024-10-01,Store_C,Clothing,76,40.78,3099.28,0,34.8,0
2024-10-01,Store_C,Groceries,172,12.08,2077.76,0,29.2,0
2024-10-01,Store_C,Furniture,60,306.63,18397.8,1,18.5,0
2024-10-01,Store_C,Toys,60,24.87,1492.2,0,,0
2024-10-02,Store_A,Electronics,196,264.04,51751.84,0,28.0,0
2024-10-02,Store_A,Clothing,153,43.66,6679.98,0,18.0,0
2024-10-02,Store_A,Groceries,444,12.92,5736.48,1,16.8,0
2024-10-02,Store_A,Furniture,92,287.72,26470.24,1,27.0,0
2024-10-02,Store_A,Toys,94,24.11,2266.34,0,19.2,0
2024-10-02,Store_B,Electronics,237,250.4,59344.8,1,24.0,0
2024-10-02,Store_B,Clothing,96,46.63,4476.48,0,13.7,0
2024-10-02,Store_B,Groceries,254,11.01,2796.54,0,25.1,0
2024-10-02,Store_B,Furniture,62,304.94,18906.28,0,37.1,0
2024-10-02,Store_B,Toys,76,23.21,1763.96,0,30.5,0
2024-10-02,Store_C,Electronics,107,245.54,26272.78,0,37.0,0
2024-10-02,Store_C,Clothing,97,42.84,4155.48,0,23.6,0
2024-10-02,Store_C,Groceries,194,12.39,2403.66,0,7.3,0
2024-10-02,Store_C,Furniture,41,280.03,11481.23,0,18.7,0
2024-10-02,Store_C,Toys,66,25.75,1699.5,0,30.2,0
2024-10-03,Store_A,Electronics,182,226.89,41293.98,0,32.9,0
2024-10-03,Store_A,Clothing,238,45.29,10779.02,1,26.5,0
2024-10-03,Store_A,Groceries,303,11.41,3457.23,0,25.9,0
2024-10-03,Store_A,Furniture,47,300.6,14128.2,0,17.3,0
2024-10-03,Store_A,Toys,96,26.7,2563.2,0,27.9,0
2024-10-03,Store_B,Electronics,161,242.04,38968.44,0,26.8,0
2024-10-03,Store_B,Clothing,125,42.37,5296.25,0,31.3,0
2024-10-03,Store_B,Groceries,279,10.85,3027.15,0,19.0,0
2024-10-03,Store_B,Furniture,61,324.45,19791.45,0,32.2,0
2024-10-03,Store_B,Toys,79,22.79,1800.41,0,38.7,0
2024-10-03,Store_C,Electronics,149,235.29,35058.21,0,31.5,0
2024-10-03,Store_C,Clothing,82,47.15,3866.3,0,22.7,0
2024-10-03,Store_C,Groceries,201,11.04,2219.04,0,32.9,0
2024-10-03,Store_C,Furniture,44,285.13,12545.72,0,30.6,0
2024-10-03,Store_C,Toys,59,22.8,1345.2,0,29.8,0
2024-10-04,Store_A,Electronics,212,231.15,49003.8,0,23.9,0
2024-10-04,Store_A,Clothing,110,40.69,4475.9,0,23.7,0
2024-10-04,Store_A,Groceries,308,12.06,3714.48,0,28.5,0
2024-10-04,Store_A,Furniture,67,301.21,20181.07,0,13.4,0
2024-10-04,Store_A,Toys,85,26.09,2217.65,0,14.6,0
2024-10-04,Store_B,Electronics,171,256.42,43847.82,0,33.3,0
2024-10-04,Store_B,Clothing,117,48.53,5678.01,0,20.9,0
2024-10-04,Store_B,Groceries,315,11.28,3553.2,0,21.9,0
2024-10-04,Store_B,Furniture,55,303.45,16689.75,0,18.7,0
2024-10-04,Store_B,Toys,93,22.85,2125.05,0,36.4,0
2024-10-04,Store_C,Electronics,127,271.52,34483.04,0,26.5,0
2024-10-04,Store_C,Clothing,83,45.75,3797.25,0,27.6,0
2024-10-04,Store_C,Groceries,204,11.32,2309.28,0,27.6,0
2024-10-04,Store_C,Furniture,35,309.87,10845.45,0,35.5,0
2024-10-04,Store_C,Toys,100,26.54,2654.0,1,16.6,0
2024-10-05,Store_A,Electronics,240,233.69,56085.6,0,25.5,0
2024-10-05,Store_A,Clothing,174,42.5,7395.0,0,22.8,0
2024-10-05,Store_A,Groceries,353,13.06,4610.18,0,31.3,0
2024-10-05,Store_A,Furniture,76,287.54,21853.04,0,24.6,0
2024-10-05,Store_A,Toys,118,26.0,3068.0,0,12.5,0
2024-10-05,Store_B,Electronics,188,226.42,42566.96,0,35.3,0
2024-10-05,Store_B,Clothing,173,42.58,7366.34,0,29.4,0
2024-10-05,Store_B,Groceries,267,11.62,3102.54,0,37.5,0
2024-10-05,Store_B,Furniture,59,297.1,17528.9,0,16.4,0
2024-10-05,Store_B,Toys,108,24.89,2688.12,0,28.9,0
2024-10-05,Store_C,Electronics,249,232.57,57909.93,1,39.7,0
2024-10-05,Store_C,Clothing,125,48.56,6070.0,0,36.5,0
2024-10-05,Store_C,Groceries,238,11.46,2727.48,0,27.4,0
2024-10-05,Store_C,Furniture,39,324.69,12662.91,0,35.6,0
2024-10-05,Store_C,Toys,105,22.54,2366.7,1,31.6,0
2024-10-06,Store_A,Electronics,271,241.16,65354.36,0,25.8,0
2024-10-06,Store_A,Clothing,179,46.48,8319.92,0,32.8,0
2024-10-06,Store_A,Groceries,327,11.87,3881.49,0,22.4,0
2024-10-06,Store_A,Furniture,64,272.27,17425.28,0,27.5,0
2024-10-06,Store_A,Toys,128,23.11,2958.08,0,22.7,0
2024-10-06,Store_B,Electronics,199,252.85,50317.15,0,19.6,0
2024-10-06,Store_B,Clothing,141,41.86,5902.26,0,32.9,0
2024-10-06,Store_B,Groceries,329,13.07,4300.03,0,24.4,0
2024-10-06,Store_B,Furniture,68,317.9,21617.2,0,41.6,0
2024-10-06,Store_B,Toys,107,26.75,2862.25,0,24.1,0
2024-10-06,Store_C,Electronics,126,249.38,31421.88,0,31.0,0
2024-10-06,Store_C,Clothing,173,40.58,7020.34,1,23.8,0
2024-10-06,Store_C,Groceries,202,12.3,2484.6,0,31.0,0
2024-10-06,Store_C,Furniture,59,315.99,18643.41,0,10.9,0
2024-10-06,Store_C,Toys,83,25.24,2094.92,0,37.2,0
2024-10-07,Store_A,Electronics,167,239.31,39964.77,0,24.9,0
2024-10-07,Store_A,Clothing,122,44.49,5427.78,0,25.7,0
2024-10-07,Store_A,Groceries,487,12.65,6160.55,1,9.4,0
2024-10-07,Store_A,Furniture,57,327.65,18676.05,0,34.7,0
2024-10-07,Store_A,Toys,150,24.01,3601.5,1,30.3,0
2024-10-07,Store_B,Electronics,148,272.82,40377.36,0,13.4,0
2024-10-07,Store_B,Clothing,113,48.37,5465.81,0,21.0,0
2024-10-07,Store_B,Groceries,223,10.9,2430.7,0,33.3,0
2024-10-07,Store_B,Furniture,49,274.42,13446.58,0,30.2,0
2024-10-07,Store_B,Toys,67,26.63,1784.21,0,23.5,0
2024-10-07,Store_C,Electronics,142,269.31,38242.02,0,22.3,0
2024-10-07,Store_C,Clothing,89,48.42,4309.38,0,26.5,0
2024-10-07,Store_C,Groceries,186,11.44,2127.84,0,29.4,0
2024-10-07,Store_C,Furniture,45,270.93,12191.85,0,28.4,0
2024-10-07,Store_C,Toys,56,22.83,1278.48,0,23.3,0
2024-10-08,Store_A,Electronics,195,238.56,46519.2,0,32.9,0
2024-10-08,Store_A,Clothing,158,48.28,7628.24,0,19.6,0
2024-10-08,Store_A,Groceries,345,10.83,3736.35,0,32.3,0
2024-10-08,Store_A,Furniture,94,305.21,28689.74,1,30.3,0
2024-10-08,Store_A,Toys,83,26.17,2172.11,0,25.9,0
2024-10-08,Store_B,Electronics,126,236.73,29827.98,0,27.5,0
2024-10-08,Store_B,Clothing,111,42.76,4746.36,0,1.9,0
2024-10-08,Store_B,Groceries,233,11.57,2695.81,0,50.0,0
2024-10-08,Store_B,Furniture,47,282.87,13294.89,0,17.7,0
2024-10-08,Store_B,Toys,85,24.11,2049.35,0,,0
2024-10-08,Store_C,Electronics,117,260.26,30450.42,0,30.4,0
2024-10-08,Store_C,Clothing,92,42.54,3913.68,0,25.3,0
2024-10-08,Store_C,Groceries,187,11.89,2223.43,0,32.6,0
2024-10-08,Store_C,Furniture,60,326.11,19566.6,1,18.6,0
2024-10-08,Store_C,Toys,61,25.96,1583.56,0,31.6,0
2024-10-09,Store_A,Electronics,173,232.16,40163.68,0,26.4,0
2024-10-09,Store_A,Clothing,112,46.21,5175.52,0,31.2,0
2024-10-09,Store_A,Groceries,287,12.44,3570.28,0,26.7,0
2024-10-09,Store_A,Furniture,66,309.57,20431.62,0,28.6,0
2024-10-09,Store_A,Toys,83,27.19,2256.77,0,22.0,0
2024-10-09,Store_B,Electronics,126,232.33,29273.58,0,29.1,0
2024-10-09,Store_B,Clothing,128,46.87,5999.36,1,28.3,0
2024-10-09,Store_B,Groceries,232,12.55,2911.6,0,30.0,0
2024-10-09,Store_B,Furniture,52,304.89,15854.28,0,33.2,0
2024-10-09,Store_B,Toys,83,24.09,1999.47,0,32.0,0
2024-10-09,Store_C,Electronics,124,242.73,30098.52,0,25.4,0
2024-10-09,Store_C,Clothing,101,45.93,4638.93,0,25.1,0
2024-10-09,Store_C,Groceries,192,11.34,2177.28,0,24.0,0
2024-10-09,Store_C,Furniture,41,275.02,11275.82,0,19.9,0
2024-10-09,Store_C,Toys,60,25.18,1510.8,0,19.5,0
2024-10-10,Store_A,Electronics,181,257.5,46607.5,0,19.6,0
2024-10-10,Store_A,Clothing,128,42.85,5484.8,0,16.7,0
2024-10-10,Store_A,Groceries,484,12.86,6224.24,1,28.5,0
2024-10-10,Store_A,Furniture,67,276.69,18538.23,0,14.1,0
2024-10-10,Store_A,Toys,107,23.66,2531.62,0,19.0,0
2024-10-10,Store_B,Electronics,142,233.8,33199.6,0,38.6,0
2024-10-10,Store_B,Clothing,111,48.62,5396.82,0,24.0,0
2024-10-10,Store_B,Groceries,208,11.21,2331.68,0,25.3,0
2024-10-10,Store_B,Furniture,46,284.4,13082.4,0,30.5,0
2024-10-10,Store_B,Toys,80,23.82,1905.6,0,26.3,0
2024-10-10,Store_C,Electronics,128,253.85,32492.8,0,24.6,0
2024-10-10,Store_C,Clothing,91,40.9,3721.9,0,17.1,0
2024-10-10,Store_C,Groceries,220,11.5,2530.0,0,39.4,0
2024-10-10,Store_C,Furniture,40,304.94,12197.6,0,27.0,0
2024-10-10,Store_C,Toys,67,22.56,1511.52,0,36.4,0
2024-10-11,Store_A,Electronics,209,234.22,48951.98,0,11.6,0
2024-10-11,Store_A,Clothing,166,42.03,6976.98,0,11.6,0
2024-10-11,Store_A,Groceries,492,12.12,5963.04,1,28.6,0
2024-10-11,Store_A,Furniture,69,293.03,20219.07,0,28.5,0
2024-10-11,Store_A,Toys,94,23.43,2202.42,0,5.0,0
2024-10-11,Store_B,Electronics,184,241.98,44524.32,0,27.1,0
2024-10-11,Store_B,Clothing,122,44.56,5436.32,0,30.9,0
2024-10-11,Store_B,Groceries,250,13.19,3297.5,0,21.1,0
2024-10-11,Store_B,Furniture,55,320.37,17620.35,0,33.8,0
2024-10-11,Store_B,Toys,83,26.04,2161.32,0,22.2,0
2024-10-11,Store_C,Electronics,122,235.89,28778.58,0,29.6,0
2024-10-11,Store_C,Clothing,87,43.67,3799.29,0,33.3,0
2024-10-11,Store_C,Groceries,220,11.1,2442.0,0,25.3,0
2024-10-11,Store_C,Furniture,66,329.73,21762.18,1,23.8,0
2024-10-11,Store_C,Toys,64,25.24,1615.36,0,28.3,0
2024-10-12,Store_A,Electronics,252,272.14,68579.28,0,31.5,0
2024-10-12,Store_A,Clothing,188,45.34,8523.92,0,36.1,0
2024-10-12,Store_A,Groceries,439,11.31,4965.09,0,15.9,0
2024-10-12,Store_A,Furniture,93,315.08,29302.44,0,22.3,0
2024-10-12,Store_A,Toys,117,25.81,3019.77,0,38.0,0
2024-10-12,Store_B,Electronics,195,249.09,48572.55,0,20.8,0
2024-10-12,Store_B,Clothing,142,42.47,6030.74,0,15.5,0
2024-10-12,Store_B,Groceries,370,12.07,4465.9,0,22.5,0
2024-10-12,Store_B,Furniture,54,319.46,17250.84,0,22.9,0
2024-10-12,Store_B,Toys,122,25.94,3164.68,0,29.4,0
2024-10-12,Store_C,Electronics,176,270.92,47681.92,0,33.8,0
2024-10-12,Store_C,Clothing,102,44.81,4570.62,0,31.5,0
2024-10-12,Store_C,Groceries,250,12.08,3020.0,0,,0
2024-10-12,Store_C,Furniture,44,276.46,12164.24,0,20.7,0
2024-10-12,Store_C,Toys,98,22.67,2221.66,1,26.6,0
2024-10-13,Store_A,Electronics,293,234.2,68620.6,0,31.9,0
2024-10-13,Store_A,Clothing,188,46.13,8672.44,0,13.8,0
2024-10-13,Store_A,Groceries,484,12.84,6214.56,1,3.3,0
2024-10-13,Store_A,Furniture,75,304.2,22815.0,0,22.4,0
2024-10-13,Store_A,Toys,116,22.73,2636.68,0,21.9,0
2024-10-13,Store_B,Electronics,235,265.42,62373.7,1,26.9,0
2024-10-13,Store_B,Clothing,183,46.34,8480.22,0,20.5,0
2024-10-13,Store_B,Groceries,326,10.82,3527.32,0,34.3,0
2024-10-13,Store_B,Furniture,77,291.6,22453.2,0,21.0,0
2024-10-13,Store_B,Toys,98,26.54,2600.92,0,27.5,0
2024-10-13,Store_C,Electronics,166,249.68,41446.88,0,20.1,0
2024-10-13,Store_C,Clothing,123,42.4,5215.2,0,32.9,0
2024-10-13,Store_C,Groceries,258,11.27,2907.66,0,31.9,0
2024-10-13,Store_C,Furniture,77,301.79,23237.83,1,14.4,0
2024-10-13,Store_C,Toys,82,26.54,2176.28,0,25.8,0
2024-10-14,Store_A,Electronics,231,227.46,52543.26,0,9.6,0
2024-10-14,Store_A,Clothing,169,44.39,7501.91,1,28.0,0
2024-10-14,Store_A,Groceries,288,12.12,3490.56,0,39.3,0
2024-10-14,Store_A,Furniture,60,285.36,17121.6,0,25.0,0
2024-10-14,Store_A,Toys,91,22.65,2061.15,0,30.7,0
2024-10-14,Store_B,Electronics,157,267.68,42025.76,0,12.5,0
2024-10-14,Store_B,Clothing,96,45.34,4352.64,0,14.5,0
2024-10-14,Store_B,Groceries,253,12.28,3106.84,0,20.6,0
2024-10-14,Store_B,Furniture,55,317.18,17444.9,0,25.4,0
2024-10-14,Store_B,Toys,79,25.75,2034.25,0,35.1,0
2024-10-14,Store_C,Electronics,197,262.64,51740.08,1,22.9,0
2024-10-14,Store_C,Clothing,108,43.47,4694.76,0,18.9,0
2024-10-14,Store_C,Groceries,203,12.79,2596.37,0,35.5,0
2024-10-14,Store_C,Furniture,44,301.29,13256.76,0,26.0,0
2024-10-14,Store_C,Toys,75,24.34,1825.5,1,16.5,0
2024-10-15,Store_A,Electronics,159,261.14,41521.26,0,31.9,0
2024-10-15,Store_A,Clothing,133,44.22,5881.26,0,32.1,0
2024-10-15,Store_A,Groceries,318,12.96,4121.28,0,15.9,0
2024-10-15,Store_A,Furniture,90,281.6,25344.0,1,21.3,0
2024-10-15,Store_A,Toys,112,25.85,2895.2,0,23.7,0
2024-10-15,Store_B,Electronics,134,242.51,32496.34,0,35.6,0
2024-10-15,Store_B,Clothing,116,49.15,5701.4,0,30.0,0
2024-10-15,Store_B,Groceries,253,12.62,3192.86,0,26.2,0
2024-10-15,Store_B,Furniture,43,295.05,12687.15,0,34.9,0
2024-10-15,Store_B,Toys,74,24.2,1790.8,0,12.4,0
2024-10-15,Store_C,Electronics,129,261.87,33781.23,0,32.4,0
2024-10-15,Store_C,Clothing,110,44.6,4906.0,1,48.4,0
2024-10-15,Store_C,Groceries,223,12.48,2783.04,0,23.9,0
2024-10-15,Store_C,Furniture,41,271.48,11130.68,0,33.7,0
2024-10-15,Store_C,Toys,64,23.41,1498.24,0,19.1,0
2024-10-16,Store_A,Electronics,201,252.94,50840.94,0,37.6,0
2024-10-16,Store_A,Clothing,127,46.08,5852.16,0,23.2,0
2024-10-16,Store_A,Groceries,293,12.83,3759.19,0,17.7,0
2024-10-16,Store_A,Furniture,71,310.78,22065.38,0,29.0,0
2024-10-16,Store_A,Toys,148,25.8,3818.4,1,4.0,0
2024-10-16,Store_B,Electronics,156,272.23,42467.88,0,32.5,0
2024-10-16,Store_B,Clothing,99,43.62,4318.38,0,17.7,0
2024-10-16,Store_B,Groceries,278,12.81,3561.18,0,21.3,0
2024-10-16,Store_B,Furniture,56,296.47,16602.32,0,31.0,0
2024-10-16,Store_B,Toys,76,24.72,1878.72,0,26.4,0
2024-10-16,Store_C,Electronics,120,272.17,32660.4,0,26.2,0
2024-10-16,Store_C,Clothing,103,47.04,4845.12,0,16.2,0
2024-10-16,Store_C,Groceries,172,11.5,1978.0,0,26.3,0
2024-10-16,Store_C,Furniture,37,280.49,10378.13,0,22.1,0
2024-10-16,Store_C,Toys,67,23.16,1551.72,0,33.3,0
2024-10-17,Store_A,Electronics,231,253.3,58512.3,0,24.3,0
2024-10-17,Store_A,Clothing,198,41.22,8161.56,1,26.9,0
2024-10-17,Store_A,Groceries,320,12.37,3958.4,0,39.6,0
2024-10-17,Store_A,Furniture,54,289.07,15609.78,0,32.9,0
2024-10-17,Store_A,Toys,92,26.79,2464.68,0,18.0,0
2024-10-17,Store_B,Electronics,150,243.92,36588.0,0,25.3,0
2024-10-17,Store_B,Clothing,98,44.87,4397.26,0,25.7,0
2024-10-17,Store_B,Groceries,248,12.35,3062.8,0,20.4,0
2024-10-17,Store_B,Furniture,61,276.23,16850.03,0,21.9,0
2024-10-17,Store_B,Toys,62,24.06,1491.72,0,30.2,0
2024-10-17,Store_C,Electronics,125,236.62,29577.5,0,12.4,0
2024-10-17,Store_C,Clothing,108,45.63,4928.04,0,24.9,0
2024-10-17,Store_C,Groceries,197,11.48,2261.56,0,32.5,0
2024-10-17,Store_C,Furniture,45,310.23,13960.35,0,23.6,0
2024-10-17,Store_C,Toys,69,26.63,1837.47,0,22.1,0
2024-10-18,Store_A,Electronics,147,261.75,38477.25,0,14.1,0
2024-10-18,Store_A,Clothing,138,41.63,5744.94,0,31.3,0
2024-10-18,Store_A,Groceries,348,11.77,4095.96,0,32.5,0
2024-10-18,Store_A,Furniture,69,321.26,22166.94,0,12.6,0
2024-10-18,Store_A,Toys,101,26.32,2658.32,0,31.8,0
2024-10-18,Store_B,Electronics,171,266.89,45638.19,0,20.0,0
2024-10-18,Store_B,Clothing,167,42.6,7114.2,1,20.6,0
2024-10-18,Store_B,Groceries,252,12.91,3253.32,0,3.6,0
2024-10-18,Store_B,Furniture,49,278.84,13663.16,0,22.3,0
2024-10-18,Store_B,Toys,85,23.35,1984.75,0,22.6,0
2024-10-18,Store_C,Electronics,115,258.14,29686.1,0,29.6,0
2024-10-18,Store_C,Clothing,93,43.27,4024.11,0,29.1,0
2024-10-18,Store_C,Groceries,208,12.62,2624.96,0,25.8,0
2024-10-18,Store_C,Furniture,42,306.85,12887.7,0,31.4,0
2024-10-18,Store_C,Toys,88,23.91,2104.08,1,33.6,0
2024-10-19,Store_A,Electronics,241,269.15,64865.15,0,26.3,0
2024-10-19,Store_A,Clothing,185,46.2,8547.0,0,20.9,0
2024-10-19,Store_A,Groceries,410,10.92,4477.2,0,34.8,0
2024-10-19,Store_A,Furniture,94,310.47,29184.18,0,20.3,0
2024-10-19,Store_A,Toys,128,24.2,3097.6,0,31.0,0
2024-10-19,Store_B,Electronics,201,255.55,51365.55,0,,0
2024-10-19,Store_B,Clothing,160,42.27,6763.2,0,33.2,0
2024-10-19,Store_B,Groceries,297,11.01,3269.97,0,21.9,0
2024-10-19,Store_B,Furniture,68,323.96,22029.28,0,33.3,0
2024-10-19,Store_B,Toys,93,26.95,2506.35,0,23.9,0
2024-10-19,Store_C,Electronics,140,252.69,35376.6,0,26.4,0
2024-10-19,Store_C,Clothing,123,47.09,5792.07,0,12.8,0
2024-10-19,Store_C,Groceries,260,10.82,2813.2,0,10.9,0
