date,units_sold,price,revenue,promotion,temperature,holiday,year,month,day,day_of_week,is_weekend,quarter,week_of_year,month_sin,month_cos,dow_sin,dow_cos,units_sold_lag_1,units_sold_lag_7,units_sold_roll_mean_7,store_Store_B,store_Store_C,category_Electronics,category_Furniture,category_Groceries,category_Toys
2024-05-10,120,268.06,32167.2,0,24.0,0,2024,5,10,4,0,2,19,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,104.0,110.0,130.0,False,True,True,False,False,False
2024-05-11,156,226.82,35383.92,0,2.2,0,2024,5,11,5,1,2,19,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,120.0,145.0,131.42857142857142,False,True,True,False,False,False
2024-05-12,171,240.12,41060.52,0,27.9,0,2024,5,12,6,1,2,19,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,156.0,190.0,133.0,False,True,True,False,False,False
2024-05-13,126,249.5,31437.0,0,29.6,0,2024,5,13,0,0,2,20,0.49999999999999994,-0.8660254037844387,0.0,1.0,171.0,124.0,130.28571428571428,False,True,True,False,False,False
2024-05-14,159,258.23,41058.57,1,34.0,0,2024,5,14,1,0,2,20,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,126.0,120.0,130.57142857142858,False,True,True,False,False,False
2024-05-15,116,266.62,30927.92,0,21.9,0,2024,5,15,2,0,2,20,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,159.0,117.0,136.14285714285714,False,True,True,False,False,False
2024-05-16,110,257.27,28299.7,0,47.1,0,2024,5,16,3,0,2,20,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,116.0,104.0,136.0,False,True,True,False,False,False
2024-05-17,106,258.82,27434.92,0,14.8,0,2024,5,17,4,0,2,20,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,110.0,120.0,136.85714285714286,False,True,True,False,False,False
2024-05-18,161,253.85,40869.85,0,22.0,0,2024,5,18,5,1,2,20,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,106.0,156.0,134.85714285714286,False,True,True,False,False,False
2024-05-19,186,263.83,49072.38,0,25.1,0,2024,5,19,6,1,2,20,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,161.0,171.0,135.57142857142858,False,True,True,False,False,False
2024-05-20,105,259.61,27259.05,0,11.6,0,2024,5,20,0,0,2,21,0.49999999999999994,-0.8660254037844387,0.0,1.0,186.0,126.0,137.71428571428572,False,True,True,False,False,False
2024-05-21,116,233.7,27109.2,0,13.4,0,2024,5,21,1,0,2,21,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,105.0,159.0,134.71428571428572,False,True,True,False,False,False
2024-05-22,134,231.44,31012.96,0,17.3,0,2024,5,22,2,0,2,21,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,116.0,116.0,128.57142857142858,False,True,True,False,False,False
2024-05-23,124,227.48,28207.52,0,24.8,0,2024,5,23,3,0,2,21,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,134.0,110.0,131.14285714285714,False,True,True,False,False,False
2024-05-24,132,226.31,29872.92,0,23.3,0,2024,5,24,4,0,2,21,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,124.0,106.0,133.14285714285714,False,True,True,False,False,False
2024-05-25,167,272.38,45487.46,0,20.3,0,2024,5,25,5,1,2,21,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,132.0,161.0,136.85714285714286,False,True,True,False,False,False
2024-05-26,166,248.53,41255.98,0,14.2,0,2024,5,26,6,1,2,21,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,167.0,186.0,137.71428571428572,False,True,True,False,False,False
2024-05-27,122,244.87,29874.14,0,11.6,0,2024,5,27,0,0,2,22,0.49999999999999994,-0.8660254037844387,0.0,1.0,166.0,105.0,134.85714285714286,False,True,True,False,False,False
2024-05-28,114,261.76,29840.64,0,25.2,0,2024,5,28,1,0,2,22,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,122.0,116.0,137.28571428571428,False,True,True,False,False,False
2024-05-29,111,264.89,29402.79,0,29.1,0,2024,5,29,2,0,2,22,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,114.0,134.0,137.0,False,True,True,False,False,False
2024-05-30,134,254.54,34108.36,0,17.2,0,2024,5,30,3,0,2,22,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,111.0,124.0,133.71428571428572,False,True,True,False,False,False
2024-05-31,120,233.03,27963.6,0,15.5,0,2024,5,31,4,0,2,22,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,134.0,132.0,135.14285714285714,False,True,True,False,False,False
2024-06-01,245,246.1,60294.5,1,24.2,0,2024,6,1,5,1,2,22,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,120.0,167.0,133.42857142857142,False,True,True,False,False,False
2024-06-02,203,253.75,51511.25,0,32.9,0,2024,6,2,6,1,2,22,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,245.0,166.0,144.57142857142858,False,True,True,False,False,False
2024-06-03,151,251.13,37920.63,0,30.8,0,2024,6,3,0,0,2,23,1.2246467991473532e-16,-1.0,0.0,1.0,203.0,122.0,149.85714285714286,False,True,True,False,False,False
2024-06-04,159,267.94,42602.46,0,31.0,0,2024,6,4,1,0,2,23,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,151.0,114.0,154.0,False,True,True,False,False,False
2024-06-05,124,270.6,33554.4,0,24.5,0,2024,6,5,2,0,2,23,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,159.0,111.0,160.42857142857142,False,True,True,False,False,False
2024-06-06,154,239.34,36858.36,0,27.5,0,2024,6,6,3,0,2,23,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,124.0,134.0,162.28571428571428,False,True,True,False,False,False
2024-06-07,134,257.36,34486.24,0,42.2,0,2024,6,7,4,0,2,23,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,154.0,120.0,165.14285714285714,False,True,True,False,False,False
2024-06-08,163,255.1,41581.3,0,20.7,0,2024,6,8,5,1,2,23,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,134.0,245.0,167.14285714285714,False,True,True,False,False,False
2024-06-09,188,261.19,49103.72,0,32.9,0,2024,6,9,6,1,2,23,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,163.0,203.0,155.42857142857142,False,True,True,False,False,False
2024-06-10,154,246.75,37999.5,0,31.4,0,2024,6,10,0,0,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,188.0,151.0,153.28571428571428,False,True,True,False,False,False
2024-06-11,171,264.88,45294.48,0,28.2,0,2024,6,11,1,0,2,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,154.0,159.0,153.71428571428572,False,True,True,False,False,False
2024-06-12,144,257.51,37081.44,0,28.9,0,2024,6,12,2,0,2,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,171.0,124.0,155.42857142857142,False,True,True,False,False,False
2024-06-13,152,272.88,41477.76,0,29.3,0,2024,6,13,3,0,2,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,144.0,154.0,158.28571428571428,False,True,True,False,False,False
2024-06-14,144,231.0,33264.0,0,19.1,0,2024,6,14,4,0,2,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,152.0,134.0,158.0,False,True,True,False,False,False
2024-06-15,167,257.92,43072.64,0,17.0,0,2024,6,15,5,1,2,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,144.0,163.0,159.42857142857142,False,True,True,False,False,False
2024-06-16,219,261.32,57229.08,0,20.7,0,2024,6,16,6,1,2,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,167.0,188.0,160.0,False,True,True,False,False,False
2024-06-17,146,250.74,36608.04,0,38.5,0,2024,6,17,0,0,2,25,1.2246467991473532e-16,-1.0,0.0,1.0,219.0,154.0,164.42857142857142,False,True,True,False,False,False
2024-06-18,181,259.78,47020.18,1,28.4,0,2024,6,18,1,0,2,25,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,146.0,171.0,163.28571428571428,False,True,True,False,False,False
2024-06-19,151,248.62,37541.62,0,27.4,0,2024,6,19,2,0,2,25,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,181.0,144.0,164.71428571428572,False,True,True,False,False,False
2024-06-20,145,260.54,37778.3,0,13.5,0,2024,6,20,3,0,2,25,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,151.0,152.0,165.71428571428572,False,True,True,False,False,False
2024-06-21,144,255.68,36817.92,0,26.5,0,2024,6,21,4,0,2,25,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,145.0,144.0,164.71428571428572,False,True,True,False,False,False
2024-06-22,176,251.43,44251.68,0,18.5,0,2024,6,22,5,1,2,25,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,144.0,167.0,164.71428571428572,False,True,True,False,False,False
2024-06-23,205,273.12,55989.6,0,18.7,0,2024,6,23,6,1,2,25,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,176.0,219.0,166.0,False,True,True,False,False,False
2024-06-24,152,244.23,37122.96,0,18.9,0,2024,6,24,0,0,2,26,1.2246467991473532e-16,-1.0,0.0,1.0,205.0,146.0,164.0,False,True,True,False,False,False
2024-06-25,153,262.87,40219.11,0,39.7,0,2024,6,25,1,0,2,26,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,152.0,181.0,164.85714285714286,False,True,True,False,False,False
2024-06-26,136,241.1,32789.6,0,29.0,0,2024,6,26,2,0,2,26,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,153.0,151.0,160.85714285714286,False,True,True,False,False,False
2024-06-27,137,234.31,32100.47,0,18.2,0,2024,6,27,3,0,2,26,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,136.0,145.0,158.71428571428572,False,True,True,False,False,False
2024-06-28,156,231.39,36096.84,0,36.9,0,2024,6,28,4,0,2,26,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,137.0,144.0,157.57142857142858,False,True,True,False,False,False
2024-06-29,167,226.63,37847.21,0,24.3,0,2024,6,29,5,1,2,26,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,156.0,176.0,159.28571428571428,False,True,True,False,False,False
2024-06-30,208,249.78,51954.24,0,33.8,0,2024,6,30,6,1,2,26,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,167.0,205.0,158.0,False,True,True,False,False,False
2024-07-01,136,251.39,34189.04,0,32.2,0,2024,7,1,0,0,3,27,-0.4999999999999997,-0.8660254037844388,0.0,1.0,208.0,152.0,158.42857142857142,False,True,True,False,False,False
2024-07-02,132,254.83,33637.56,0,18.5,0,2024,7,2,1,0,3,27,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,136.0,153.0,156.14285714285714,False,True,True,False,False,False
2024-07-03,151,237.09,35800.59,0,31.9,0,2024,7,3,2,0,3,27,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,132.0,136.0,153.14285714285714,False,True,True,False,False,False
2024-07-04,167,261.37,43648.79,0,27.7,0,2024,7,4,3,0,3,27,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,151.0,137.0,155.28571428571428,False,True,True,False,False,False
2024-07-05,149,226.75,33785.75,0,15.2,0,2024,7,5,4,0,3,27,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,167.0,156.0,159.57142857142858,False,True,True,False,False,False
2024-07-06,189,257.4,48648.6,0,17.4,0,2024,7,6,5,1,3,27,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,149.0,167.0,158.57142857142858,False,True,True,False,False,False
2024-07-07,194,265.96,51596.24,0,20.0,0,2024,7,7,6,1,3,27,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,189.0,208.0,161.71428571428572,False,True,True,False,False,False
2024-07-08,106,272.59,28894.54,0,23.8,0,2024,7,8,0,0,3,28,-0.4999999999999997,-0.8660254037844388,0.0,1.0,194.0,136.0,159.71428571428572,False,True,True,False,False,False
2024-07-09,128,241.37,30895.36,0,27.4,0,2024,7,9,1,0,3,28,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,106.0,132.0,155.42857142857142,False,True,True,False,False,False
2024-07-10,151,243.97,36839.47,0,14.1,0,2024,7,10,2,0,3,28,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,128.0,151.0,154.85714285714286,False,True,True,False,False,False
2024-07-11,112,253.1,28347.2,0,36.0,0,2024,7,11,3,0,3,28,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,151.0,167.0,154.85714285714286,False,True,True,False,False,False
2024-07-12,149,241.29,35952.21,0,27.3,0,2024,7,12,4,0,3,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,112.0,149.0,147.0,False,True,True,False,False,False
2024-07-13,234,246.31,57636.54,0,36.1,0,2024,7,13,5,1,3,28,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,149.0,189.0,147.0,False,True,True,False,False,False
2024-07-14,223,234.95,52393.85,0,20.9,0,2024,7,14,6,1,3,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,234.0,194.0,153.42857142857142,False,True,True,False,False,False
2024-07-15,138,265.32,36614.16,0,13.3,0,2024,7,15,0,0,3,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,223.0,106.0,157.57142857142858,False,True,True,False,False,False
2024-07-16,136,245.31,33362.16,0,26.4,0,2024,7,16,1,0,3,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,138.0,128.0,162.14285714285714,False,True,True,False,False,False
2024-07-17,148,261.32,38675.36,0,18.2,0,2024,7,17,2,0,3,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,136.0,151.0,163.28571428571428,False,True,True,False,False,False
2024-07-18,144,260.93,37573.92,0,22.3,0,2024,7,18,3,0,3,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,148.0,112.0,162.85714285714286,False,True,True,False,False,False
2024-07-19,157,259.66,40766.62,0,31.2,0,2024,7,19,4,0,3,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,144.0,149.0,167.42857142857142,False,True,True,False,False,False
2024-07-20,190,246.1,46759.0,0,22.2,0,2024,7,20,5,1,3,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,157.0,234.0,168.57142857142858,False,True,True,False,False,False
2024-07-21,202,233.97,47261.94,0,17.8,0,2024,7,21,6,1,3,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,190.0,223.0,162.28571428571428,False,True,True,False,False,False
2024-07-22,144,244.67,35232.48,0,29.0,0,2024,7,22,0,0,3,30,-0.4999999999999997,-0.8660254037844388,0.0,1.0,202.0,138.0,159.28571428571428,False,True,True,False,False,False
2024-07-23,120,252.01,30241.2,0,13.2,0,2024,7,23,1,0,3,30,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,144.0,136.0,160.14285714285714,False,True,True,False,False,False
2024-07-24,152,265.42,40343.84,0,31.4,0,2024,7,24,2,0,3,30,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,120.0,148.0,157.85714285714286,False,True,True,False,False,False
2024-07-25,130,268.24,34871.2,0,12.8,0,2024,7,25,3,0,3,30,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,152.0,144.0,158.42857142857142,False,True,True,False,False,False
2024-07-26,139,238.17,33105.63,0,13.2,0,2024,7,26,4,0,3,30,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,130.0,157.0,156.42857142857142,False,True,True,False,False,False
2024-07-27,180,250.61,45109.8,0,26.5,0,2024,7,27,5,1,3,30,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,139.0,190.0,153.85714285714286,False,True,True,False,False,False
2024-07-28,192,272.35,52291.2,0,25.9,0,2024,7,28,6,1,3,30,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,180.0,202.0,152.42857142857142,False,True,True,False,False,False
2024-07-29,165,256.4,42306.0,0,22.2,0,2024,7,29,0,0,3,31,-0.4999999999999997,-0.8660254037844388,0.0,1.0,192.0,144.0,151.0,False,True,True,False,False,False
2024-07-30,147,239.35,35184.45,0,19.1,0,2024,7,30,1,0,3,31,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,165.0,120.0,154.0,False,True,True,False,False,False
2024-07-31,164,268.38,44014.32,0,27.8,0,2024,7,31,2,0,3,31,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,147.0,152.0,157.85714285714286,False,True,True,False,False,False
2024-08-01,101,230.4,23270.4,0,10.4,0,2024,8,1,3,0,3,31,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,164.0,130.0,159.57142857142858,False,True,True,False,False,False
2024-08-02,122,257.54,31419.88,0,28.0,0,2024,8,2,4,0,3,31,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,101.0,139.0,155.42857142857142,False,True,True,False,False,False
2024-08-03,135,228.56,30855.6,0,22.2,0,2024,8,3,5,1,3,31,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,122.0,180.0,153.0,False,True,True,False,False,False
2024-08-04,164,252.06,41337.84,0,15.5,0,2024,8,4,6,1,3,31,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,135.0,192.0,146.57142857142858,False,True,True,False,False,False
2024-08-05,128,255.76,32737.28,0,14.8,0,2024,8,5,0,0,3,32,-0.8660254037844384,-0.5000000000000004,0.0,1.0,164.0,165.0,142.57142857142858,False,True,True,False,False,False
2024-08-06,124,252.27,31281.48,0,12.6,0,2024,8,6,1,0,3,32,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,128.0,147.0,137.28571428571428,False,True,True,False,False,False
2024-08-07,134,231.81,31062.54,0,23.8,0,2024,8,7,2,0,3,32,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,124.0,164.0,134.0,False,True,True,False,False,False
2024-08-08,147,251.21,36927.87,0,12.8,0,2024,8,8,3,0,3,32,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,134.0,101.0,129.71428571428572,False,True,True,False,False,False
2024-08-09,127,243.47,30920.69,0,26.0,0,2024,8,9,4,0,3,32,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,147.0,122.0,136.28571428571428,False,True,True,False,False,False
2024-08-10,166,233.66,38787.56,0,27.6,0,2024,8,10,5,1,3,32,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,127.0,135.0,137.0,False,True,True,False,False,False
2024-08-11,116,263.61,30578.76,0,16.4,0,2024,8,11,6,1,3,32,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,166.0,164.0,141.42857142857142,False,True,True,False,False,False
2024-08-12,135,238.1,32143.5,0,23.5,0,2024,8,12,0,0,3,33,-0.8660254037844384,-0.5000000000000004,0.0,1.0,116.0,128.0,134.57142857142858,False,True,True,False,False,False
2024-08-13,116,249.32,28921.12,0,19.8,0,2024,8,13,1,0,3,33,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,135.0,124.0,135.57142857142858,False,True,True,False,False,False
2024-08-14,118,273.86,32315.48,0,23.3,0,2024,8,14,2,0,3,33,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,116.0,134.0,134.42857142857142,False,True,True,False,False,False
2024-08-15,80,272.57,21805.6,0,12.3,0,2024,8,15,3,0,3,33,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,118.0,147.0,132.14285714285714,False,True,True,False,False,False
2024-08-16,112,240.2,26902.4,0,16.9,0,2024,8,16,4,0,3,33,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,80.0,127.0,122.57142857142857,False,True,True,False,False,False
2024-08-17,149,237.13,35332.37,0,20.5,0,2024,8,17,5,1,3,33,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,112.0,166.0,120.42857142857143,False,True,True,False,False,False
2024-08-18,144,234.42,33756.48,0,26.2,0,2024,8,18,6,1,3,33,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,149.0,116.0,118.0,False,True,True,False,False,False
2024-08-19,124,269.33,33396.92,0,16.8,0,2024,8,19,0,0,3,34,-0.8660254037844384,-0.5000000000000004,0.0,1.0,144.0,135.0,122.0,False,True,True,False,False,False
2024-08-20,124,227.21,28174.04,0,34.7,0,2024,8,20,1,0,3,34,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,124.0,116.0,120.42857142857143,False,True,True,False,False,False
2024-08-21,119,250.14,29766.66,0,39.8,0,2024,8,21,2,0,3,34,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,124.0,118.0,121.57142857142857,False,True,True,False,False,False
2024-08-22,126,260.52,32825.52,0,27.2,0,2024,8,22,3,0,3,34,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,119.0,80.0,121.71428571428571,False,True,True,False,False,False
2024-08-23,120,259.87,31184.4,0,20.2,0,2024,8,23,4,0,3,34,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,126.0,112.0,128.28571428571428,False,True,True,False,False,False
2024-08-24,157,265.71,41716.47,0,38.0,0,2024,8,24,5,1,3,34,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,120.0,149.0,129.42857142857142,False,True,True,False,False,False
2024-08-25,162,228.45,37008.9,0,23.2,0,2024,8,25,6,1,3,34,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,157.0,144.0,130.57142857142858,False,True,True,False,False,False
2024-08-26,121,252.24,30521.04,0,23.1,0,2024,8,26,0,0,3,35,-0.8660254037844384,-0.5000000000000004,0.0,1.0,162.0,124.0,133.14285714285714,False,True,True,False,False,False
2024-08-27,138,232.1,32029.8,0,17.1,0,2024,8,27,1,0,3,35,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,121.0,124.0,132.71428571428572,False,True,True,False,False,False
2024-08-28,116,232.61,26982.76,0,27.4,0,2024,8,28,2,0,3,35,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,138.0,119.0,134.71428571428572,False,True,True,False,False,False
2024-08-29,110,240.9,26499.0,0,31.7,0,2024,8,29,3,0,3,35,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,116.0,126.0,134.28571428571428,False,True,True,False,False,False
2024-08-30,119,261.31,31095.89,0,35.7,0,2024,8,30,4,0,3,35,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,110.0,120.0,132.0,False,True,True,False,False,False
2024-08-31,160,230.42,36867.2,0,24.6,0,2024,8,31,5,1,3,35,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,119.0,157.0,131.85714285714286,False,True,True,False,False,False
2024-09-01,152,253.56,38541.12,0,33.2,0,2024,9,1,6,1,3,35,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,160.0,162.0,132.28571428571428,False,True,True,False,False,False
2024-09-02,124,232.32,28807.68,0,17.5,0,2024,9,2,0,0,3,36,-1.0,-1.8369701987210297e-16,0.0,1.0,152.0,121.0,130.85714285714286,False,True,True,False,False,False
2024-09-03,114,234.24,26703.36,0,22.6,0,2024,9,3,1,0,3,36,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,124.0,138.0,131.28571428571428,False,True,True,False,False,False
2024-09-04,117,256.39,29997.63,0,36.2,0,2024,9,4,2,0,3,36,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,114.0,116.0,127.85714285714286,False,True,True,False,False,False
2024-09-05,163,239.81,39089.03,1,25.7,0,2024,9,5,3,0,3,36,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,117.0,110.0,128.0,False,True,True,False,False,False
2024-09-06,112,242.1,27115.2,0,24.5,0,2024,9,6,4,0,3,36,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,163.0,119.0,135.57142857142858,False,True,True,False,False,False
2024-09-07,146,258.03,37672.38,0,32.5,0,2024,9,7,5,1,3,36,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,112.0,160.0,134.57142857142858,False,True,True,False,False,False
2024-09-08,179,232.58,41631.82,0,33.3,0,2024,9,8,6,1,3,36,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,146.0,152.0,132.57142857142858,False,True,True,False,False,False
2024-09-09,113,237.09,26791.17,0,21.4,0,2024,9,9,0,0,3,37,-1.0,-1.8369701987210297e-16,0.0,1.0,179.0,124.0,136.42857142857142,False,True,True,False,False,False
2024-09-10,134,227.02,30420.68,0,23.7,0,2024,9,10,1,0,3,37,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,113.0,114.0,134.85714285714286,False,True,True,False,False,False
2024-09-11,109,245.11,26716.99,0,25.8,0,2024,9,11,2,0,3,37,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,134.0,117.0,137.71428571428572,False,True,True,False,False,False
2024-09-12,126,240.12,30255.12,0,18.5,0,2024,9,12,3,0,3,37,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,109.0,163.0,136.57142857142858,False,True,True,False,False,False
2024-09-13,136,243.88,33167.68,0,23.0,0,2024,9,13,4,0,3,37,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,126.0,112.0,131.28571428571428,False,True,True,False,False,False
2024-09-14,151,245.39,37053.89,0,22.0,0,2024,9,14,5,1,3,37,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,136.0,146.0,134.71428571428572,False,True,True,False,False,False
2024-09-15,245,269.58,66047.1,1,21.4,0,2024,9,15,6,1,3,37,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,151.0,179.0,135.42857142857142,False,True,True,False,False,False
2024-09-16,121,265.08,32074.68,0,32.2,0,2024,9,16,0,0,3,38,-1.0,-1.8369701987210297e-16,0.0,1.0,245.0,113.0,144.85714285714286,False,True,True,False,False,False
2024-09-17,129,267.62,34522.98,0,24.8,0,2024,9,17,1,0,3,38,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,121.0,134.0,146.0,False,True,True,False,False,False
2024-09-18,111,256.89,28514.79,0,21.6,0,2024,9,18,2,0,3,38,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,129.0,109.0,145.28571428571428,False,True,True,False,False,False
